Area Code (FAO),Year,population,yield,harvested,Value
149,1961,10365.144,12273,110000.0,135000.0
149,1962,10570.716,12321,112000.0,138000.0
149,1963,10782.717,12284,112000.0,137578.0
149,1964,11002.819,12257,113000.0,138500.0
149,1965,11232.951,12600,100000.0,126000.0
149,1966,11470.199,12458,118000.0,147000.0
149,1967,11715.579,12619,126000.0,159000.0
149,1968,11970.411,10661,192255.0,204957.0
149,1969,12231.874,11196,207915.0,232780.0
149,1970,12501.285,11733,225575.0,264670.0
149,1971,12774.87,8466,228400.0,193360.0
149,1972,13052.22,9332,239183.0,223194.0
149,1973,13335.963,12045,259438.0,312494.0
149,1974,13626.301,11258,273925.0,308389.0
149,1975,13925.541,11375,290823.0,330815.0
149,1976,14230.738,11778,328574.0,387007.0
149,1977,14550.43,10390,348280.0,361853.0
149,1978,14888.77,11199,367240.0,411270.0
149,1979,15238.564,11658,356180.0,415230.0
149,1980,15600.442,11993,366860.0,439990.0
149,1981,15969.792,12180,391790.0,477190.0
149,1982,16347.124,13152,399890.0,525930.0
149,1983,16740.664,13572,483820.0,656630.0
149,1984,17141.61,13433,471750.0,633700.0
149,1985,17540.571,11811,451890.0,533720.0
149,1986,17936.926,12386,482820.0,598000.0
149,1987,18326.204,13091,535530.0,701040.0
149,1988,18720.745,12478,596750.0,744600.0
149,1989,19145.077,13851,599290.0,830050.0
149,1990,19616.53,14149,604240.0,854960.0
149,1991,20130.779,14103,592740.0,835970.0
149,1992,20702.133,13338,571260.0,761960.0
149,1993,21267.359,12460,613980.0,765000.0
149,1994,21794.751,14704,611309.0,898892.0
149,1995,22305.571,14416,634000.0,914000.0
149,1996,22783.969,15500,653500.0,1012930.0
149,1997,23249.417,16072,667000.0,1072000.0
149,1998,23703.328,15463,647210.0,1000770.0
149,1999,24143.157,16955,640802.0,1086480.0
149,2000,24559.5,17931,660040.0,1183530.0
149,2001,24956.071,18063,641030.0,1157865.0
149,2002,25332.178,18859,667077.0,1258045.0
149,2003,25682.908,20092,669014.0,1344192.0
149,2004,26003.965,20873,664589.0,1387191.0
149,2005,26285.11,21344,675807.0,1442442.0
149,2006,26518.971,20745,672040.0,1394126.0
149,2007,26713.655,21563,702664.0,1515139.0
149,2008,26881.544,22252,706481.0,1572065.0
149,2009,27026.941,19338,694950.0,1343862.0
149,2010,27161.567,21289,731131.0,1556539.0
149,2011,27266.399,22747,767499.0,1745811.0
149,2012,27330.694,24123,765317.0,1846142.0
149,2013,27381.555,22902,754243.0,1727346.0
149,2014,27462.106,24960,754474.0,1883147.0
149,2015,27610.325,25914,762373.0,1975625.0
149,2016,27861.186,23288,745823.0,1736849.0
149,2017,28183.426,25538,735850.0,1879191.0
149,2018,28506.712,27573,706843.0,1949001.0
149,2019,28832.496,28490,703992.0,2005665.0
149,2020,29348.627,30887,707505.0,2185289.0
150,1961,11647.367,39251,122831.0,482130.0
150,1962,11803.458,45475,132613.0,603062.0
150,1963,11958.415,41962,126380.0,530320.0
150,1964,12117.829,47064,151297.0,712060.0
150,1965,12275.791,44429,158454.0,704000.0
150,1966,12426.787,40447,147849.0,598000.0
150,1967,12576.967,47906,154174.0,738587.0
150,1968,12727.2,44234,153496.0,678971.0
150,1969,12881.249,43578,155394.0,677181.0
150,1970,13037.686,45457,141502.0,643219.0
150,1971,13186.712,49687,142048.0,705799.0
150,1972,13324.176,43111,156221.0,673482.0
150,1973,13447.57,52552,137879.0,724577.0
150,1974,13560.532,57334,130095.0,745883.0
150,1975,13663.969,49358,106932.0,527793.0
150,1976,13760.112,54374,130501.0,709585.0
150,1977,13855.566,52304,126409.0,661173.0
150,1978,13949.408,65665,120650.0,792250.0
150,1979,14040.287,59382,140716.0,835600.0
150,1980,14130.387,62021,142239.0,882174.0
150,1981,14217.318,67008,131635.0,882055.0
150,1982,14296.533,73896,130900.0,967300.0
150,1983,14369.647,70368,148208.0,1042914.0
150,1984,14441.927,78854,143471.0,1131329.0
150,1985,14515.704,66451,128069.0,851034.0
150,1986,14592.531,79980,117546.0,940129.0
150,1987,14675.301,69359,110851.0,768850.0
150,1988,14762.318,72273,114447.0,827139.0
150,1989,14850.225,75977,137774.0,1046770.0
150,1990,14944.548,76528,140603.0,1076000.0
150,1991,15046.584,76608,123243.0,944146.0
150,1992,15150.685,80154,126854.0,1016791.0
150,1993,15251.086,87712,118000.0,1035000.0
150,1994,15349.478,80674,121600.0,981000.0
150,1995,15446.668,86189,135400.0,1167000.0
150,1996,15538.616,89612,141600.0,1268900.0
150,1997,15629.905,77309,137500.0,1063000.0
150,1998,15722.594,76956,139300.0,1072000.0
150,1999,15812.487,83311,102195.0,851400.0
150,2000,15899.135,83592,136700.0,1142700.0
150,2001,15981.636,79447,124700.0,990700.0
150,2002,16057.04,78145,135215.0,1056640.0
150,2003,16127.579,87439,129245.0,1130100.0
150,2004,16196.035,89149,137287.0,1223900.0
150,2005,16261.831,85932,136700.0,1174686.0
150,2006,16325.677,83940,141100.0,1184400.0
150,2007,16391.232,72714,140000.0,1018000.0
150,2008,16460.77,87295,156500.0,1366162.0
150,2009,16536.208,92919,150888.0,1402040.0
150,2010,16617.117,89092,153723.0,1369553.0
150,2011,16701.472,77812,151041.0,1175275.0
150,2012,16785.299,85870,151625.0,1302002.0
150,2013,16867.352,87412,152737.0,1335105.0
150,2014,16954.081,91698,142212.0,1304054.0
150,2015,17041.107,91255,142468.0,1300085.0
150,2016,17124.505,79832,127328.0,1016479.0
150,2017,17207.198,90935,115923.0,1054151.0
150,2018,17286.042,86147,111660.0,961920.0
150,2019,17363.262,93781,120550.0,1130530.0
150,2020,17434.557,85560,108910.0,931830.0
153,1961,84.029,25000,40.0,100.0
153,1962,86.877,25000,40.0,100.0
153,1963,89.624,25000,40.0,100.0
153,1964,92.231,25000,40.0,100.0
153,1965,94.803,25000,40.0,100.0
153,1966,97.453,25000,40.0,100.0
153,1967,100.2,30000,50.0,150.0
153,1968,103.162,26875,32.0,86.0
153,1969,106.691,29000,30.0,87.0
153,1970,110.982,28571,35.0,100.0
153,1971,115.793,13333,15.0,20.0
153,1972,120.866,25000,20.0,50.0
153,1973,126.118,33500,20.0,67.0
153,1974,131.481,32500,20.0,65.0
153,1975,136.601,30000,24.0,72.0
153,1976,140.673,20000,25.0,50.0
153,1977,143.37,20000,27.0,54.0
153,1978,145.262,22222,27.0,60.0
153,1979,146.947,12069,58.0,70.0
153,1980,148.599,10638,235.0,250.0
153,1981,150.228,13978,186.0,260.0
153,1982,151.967,16246,357.0,580.0
153,1983,154.101,8247,462.0,381.0
153,1984,156.755,7327,333.0,244.0
153,1985,159.702,18350,200.0,367.0
153,1986,162.797,18392,311.0,572.0
153,1987,166.055,15000,160.0,240.0
153,1988,169.474,13200,50.0,66.0
153,1989,173.156,11300,200.0,226.0
153,1990,177.264,7317,205.0,150.0
153,1991,181.72,13812,223.0,308.0
153,1992,186.262,20273,110.0,223.0
153,1993,190.782,18462,52.0,96.0
153,1994,195.264,19571,70.0,137.0
153,1995,199.701,19400,50.0,97.0
153,1996,204.086,18889,54.0,102.0
153,1997,208.421,18889,27.0,51.0
153,1998,212.756,19750,40.0,79.0
153,1999,217.118,17500,4.0,7.0
153,2001,225.987,18500,20.0,37.0
153,2003,234.685,19000,10.0,19.0
153,2004,238.649,18750,24.0,45.0
153,2005,242.141,18947,19.0,36.0
153,2012,271.303,20000,10.0,20.0
153,2013,276.394,19524,21.0,41.0
153,2015,283.032,7778,9.0,7.0
153,2016,283.748,6154,13.0,8.0
153,2017,284.349,6522,23.0,15.0
153,2018,284.88,6667,6.0,4.0
153,2019,285.374,7415,147.0,109.0
153,2020,286.403,7500,72.0,54.0
156,1961,2431.617,33517,75589.0,253349.0
156,1962,2486.311,28285,75387.0,213233.0
156,1963,2540.026,27277,91356.0,249188.0
156,1964,2590.648,33195,82540.0,273990.0
156,1965,2638.316,33618,74460.0,250320.0
156,1966,2684.356,36138,80740.0,291778.0
156,1967,2725.198,37272,93304.0,347760.0
156,1968,2756.419,34926,126649.0,442334.0
156,1969,2786.352,35352,129737.0,458642.0
156,1970,2824.061,26482,108457.0,287212.0
156,1971,2868.885,33390,97528.0,325646.0
156,1972,2920.878,36461,106596.0,388663.0
156,1973,2980.638,34922,107700.0,376111.0
156,1974,3042.812,31830,67414.0,214582.0
156,1975,3095.428,31198,57656.0,179874.0
156,1976,3127.812,37418,103742.0,388178.0
156,1977,3141.174,36788,96236.0,354035.0
156,1978,3143.3,36134,90982.0,328756.0
156,1979,3142.539,33851,87156.0,295028.0
156,1980,3147.168,35574,85952.0,305768.0
156,1981,3160.622,40092,81243.0,325723.0
156,1982,3185.721,40843,71506.0,292052.0
156,1983,3219.827,42431,70897.0,300825.0
156,1984,3250.34,45800,68680.0,314556.0
156,1985,3268.356,43093,71843.0,309591.0
156,1986,3281.671,41564,91353.0,379700.0
156,1987,3299.45,40599,82963.0,336823.0
156,1988,3316.002,40701,50609.0,205984.0
156,1989,3333.755,35679,37836.0,134994.0
156,1990,3397.389,48842,38500.0,188042.0
156,1991,3481.599,48149,37527.0,180690.0
156,1992,3532.563,50543,37797.0,191039.0
156,1993,3573.742,53698,40861.0,219414.0
156,1994,3620.89,54145,44668.0,241853.0
156,1995,3673.893,46823,52362.0,245173.0
156,1996,3728.457,54738,50607.0,277014.0
156,1997,3775.852,56607,56000.0,317000.0
156,1998,3810.044,62160,48600.0,302100.0
156,1999,3833.494,60610,52797.0,320000.0
156,2000,3855.266,62095,52500.0,326000.0
156,2001,3889.579,74286,49000.0,364000.0
156,2002,3948.584,71467,42187.0,301499.0
156,2003,4019.941,74863,42600.0,318916.0
156,2004,4081.409,65501,39062.0,255860.0
156,2005,4132.781,80920,39415.0,318947.0
156,2006,4179.978,68963,37962.0,261798.0
156,2007,4221.494,84966,40538.0,344434.0
156,2008,4260.239,81120,42326.0,343350.0
156,2009,4302.886,74918,53854.0,403463.0
156,2010,4346.338,81241,54762.0,444890.0
156,2011,4381.269,72858,52604.0,383262.0
156,2012,4410.284,89245,54750.0,488614.0
156,2013,4450.644,91053,49180.0,447799.0
156,2014,4514.195,86267,47932.0,413497.0
156,2015,4590.59,86722,47685.0,413533.0
156,2016,4668.081,91971,49945.0,459349.0
156,2017,4746.252,98644,41075.0,405182.0
156,2018,4838.526,89596,41411.0,371027.0
156,2019,4959.034,88522,44971.0,398092.0
156,2020,5061.133,99332,45680.0,453749.0
158,1961,3602.53,12270,815.0,1000.0
158,1962,3711.068,12004,938.0,1126.0
158,1963,3822.697,12766,640.0,817.0
158,1964,3937.008,11698,795.0,930.0
158,1965,4053.524,8564,592.0,507.0
158,1966,4172.501,12248,556.0,681.0
158,1967,4294.283,12400,300.0,372.0
158,1968,4417.954,6667,600.0,400.0
158,1969,4542.993,9816,217.0,213.0
158,1970,4669.708,9070,430.0,390.0
158,1971,4797.068,9063,320.0,290.0
158,1972,4926.318,12847,288.0,370.0
158,1973,5059.382,9358,825.0,772.0
158,1974,5196.579,10185,1620.0,1650.0
158,1975,5339.497,12857,1400.0,1800.0
158,1976,5488.658,11111,900.0,1000.0
158,1977,5644.703,15833,1200.0,1900.0
158,1978,5810.351,23039,895.0,2062.0
158,1979,5987.151,10889,900.0,980.0
158,1980,6173.177,10000,1000.0,1000.0
158,1981,6366.262,10000,1700.0,1700.0
158,1982,6564.445,10476,2100.0,2200.0
158,1983,6766.606,11905,2100.0,2500.0
158,1984,6973.849,19106,4360.0,8330.0
158,1985,7187.618,19799,3485.0,6900.0
158,1986,7408.364,19802,4040.0,8000.0
158,1987,7636.591,15000,4000.0,6000.0
158,1988,7872.252,10000,2000.0,2000.0
158,1989,8116.075,11429,2100.0,2400.0
158,1990,8370.648,28889,4500.0,13000.0
158,1991,8634.64,26000,4000.0,10400.0
158,1992,8907.644,28000,3000.0,8400.0
158,1993,9193.078,22000,2000.0,4400.0
158,1994,9493.324,28800,2500.0,7200.0
158,1995,9813.918,34444,900.0,3100.0
158,1996,10149.937,21250,800.0,1700.0
158,1997,10494.201,20000,300.0,600.0
158,1998,10854.92,22050,5669.0,12500.0
158,1999,11231.469,21115,6000.0,12669.0
158,2000,11622.665,20048,5460.0,10946.0
158,2001,12031.43,18784,3354.0,6300.0
158,2002,12456.517,10606,3300.0,3500.0
158,2003,12900.79,17098,2047.0,3500.0
158,2004,13366.885,17187,3630.0,6239.0
158,2005,13855.221,17442,5160.0,9000.0
158,2006,14365.168,14992,5200.0,7796.0
158,2007,14897.873,14894,4700.0,7000.0
158,2008,15455.175,18251,4808.0,8775.0
158,2009,16037.915,18916,3267.0,6180.0
158,2010,16647.543,19911,2594.0,5165.0
158,2011,17283.112,19770,653.0,1291.0
158,2012,17954.407,16537,1883.0,3114.0
158,2013,18653.199,30090,1883.0,5666.0
158,2014,19372.014,25132,717.0,1802.0
158,2015,20128.124,20664,3915.0,8090.0
158,2016,20921.743,20083,4100.0,8234.0
158,2017,21737.922,27537,2180.0,6003.0
158,2018,22577.058,29618,1623.0,4807.0
158,2019,23443.393,28374,1734.0,4920.0
158,2020,24333.639,25915,1650.0,4276.0
159,1961,45855.507,17778,9000.0,16000.0
159,1962,46821.845,17778,9000.0,16000.0
159,1963,47822.569,17778,9000.0,16000.0
159,1964,48856.332,18182,11000.0,20000.0
159,1965,49925.799,18182,11000.0,20000.0
159,1966,51020.296,18182,11000.0,20000.0
159,1967,52106.681,19091,11000.0,21000.0
159,1968,53210.119,18182,11000.0,20000.0
159,1969,54360.75,18182,11000.0,20000.0
159,1970,55569.264,17273,11000.0,19000.0
159,1971,56837.614,17391,11500.0,20000.0
159,1972,58173.834,17391,11500.0,20000.0
159,1973,59605.446,14286,10500.0,15000.0
159,1974,61157.931,15000,12000.0,18000.0
159,1975,62851.312,16364,11000.0,18000.0
159,1976,64658.315,18000,10000.0,18000.0
159,1977,66589.655,20000,10000.0,20000.0
159,1978,68633.344,20000,10000.0,20000.0
159,1979,70750.307,22000,10000.0,22000.0
159,1980,72951.439,24000,10000.0,24000.0
159,1981,75175.387,26000,10000.0,26000.0
159,1982,77388.067,26000,10000.0,26000.0
159,1983,79351.586,18571,14000.0,26000.0
159,1984,81337.553,16875,16000.0,27000.0
159,1985,83585.251,20545,55000.0,113000.0
159,1986,85804.185,19701,67000.0,132000.0
159,1987,88044.187,19306,72000.0,139000.0
159,1988,90351.467,12500,40000.0,50000.0
159,1989,92744.064,12000,50000.0,60000.0
159,1990,95214.257,8333,60000.0,50000.0
159,1991,97685.36,12000,50000.0,60000.0
159,1992,100182.045,13333,30000.0,40000.0
159,1993,102775.465,23286,14000.0,32600.0
159,1994,105456.121,23467,15000.0,35200.0
159,1995,108187.61,21800,20000.0,43600.0
159,1996,110956.183,20435,23000.0,47000.0
159,1997,113791.181,26400,25000.0,66000.0
159,1998,116690.527,20000,49000.0,98000.0
159,1999,119695.565,20120,50200.0,101000.0
159,2000,122851.984,14038,52000.0,73000.0
159,2001,126152.678,9808,52000.0,51000.0
159,2002,129583.026,9818,55000.0,54000.0
159,2003,133119.801,10357,56000.0,58000.0
159,2004,136756.848,10690,58000.0,62000.0
159,2005,140490.722,11000,60000.0,66000.0
159,2006,144329.764,11270,63000.0,71000.0
159,2007,148294.028,16923,26000.0,44000.0
159,2008,152382.506,16563,32000.0,53000.0
159,2009,156595.758,16667,48000.0,80000.0
159,2010,160952.853,14844,74399.0,110441.0
159,2011,165463.745,12791,128992.0,165000.0
159,2012,170075.932,10189,98148.0,100000.0
159,2013,174726.123,10000,80000.0,80000.0
159,2014,179379.016,13043,70000.0,91300.0
159,2015,183995.785,10000,60000.0,60000.0
159,2016,188666.931,10000,60000.0,60000.0
159,2017,193495.907,10377,64564.0,67000.0
159,2018,198387.623,10601,56600.0,60000.0
159,2019,203304.492,10718,55982.0,60000.0
159,2020,208327.405,11000,50000.0,55000.0
154,1992,2018.023,26752,111961.0,299522.0
154,1993,1996.893,21352,116987.0,249789.0
154,1994,1982.458,27545,122031.0,336133.0
154,1995,1983.964,29304,130092.0,381226.0
154,1996,1994.226,22922,117486.0,269303.0
154,1997,2004.234,25485,115267.0,293762.0
154,1998,2012.844,29615,113647.0,336562.0
154,1999,2023.778,28026,113972.0,319419.0
154,2000,2037.936,24719,121103.0,299356.0
154,2001,2053.384,21298,115504.0,246000.0
154,2002,2064.737,26473,100920.0,267170.0
154,2003,2071.142,21761,103620.0,225490.0
154,2004,2075.874,35217,101321.0,356825.0
154,2005,2078.662,30811,108367.0,333888.0
154,2006,2081.075,30098,97458.0,293326.0
154,2007,2083.488,24020,90800.0,218100.0
154,2008,2086.227,34101,85545.0,291719.0
154,2009,2089.787,30756,88151.0,271117.0
154,2010,2093.828,30443,79865.0,243137.0
154,2011,2097.099,33458,76545.0,256103.0
154,2012,2099.478,26956,79745.0,214963.0
154,2013,2102.215,31978,80980.0,258960.0
154,2014,2105.291,37550,76686.0,287954.0
154,2015,2107.962,27541,73060.0,201218.0
154,2016,2110.196,38385,79832.0,306433.0
154,2017,2111.979,27464,72864.0,200112.0
154,2018,2113.491,33965,70987.0,241106.0
154,2019,2114.176,34848,68847.0,239916.0
154,2020,2111.072,35266,69765.0,246031.0
162,1961,3609.995,28300,9682.0,27400.0
162,1962,3639.133,20525,9744.0,20000.0
162,1963,3666.8,25652,6900.0,17700.0
162,1964,3694.673,27962,7224.0,20200.0
162,1965,3723.51,27811,4243.0,11800.0
162,1966,3753.077,23538,1761.0,4145.0
162,1967,3784.342,32138,3293.0,10583.0
162,1968,3816.298,34051,4806.0,16365.0
162,1969,3847.521,29026,3828.0,11111.0
162,1970,3875.546,30070,3858.0,11601.0
162,1971,3902.91,36068,2892.0,10431.0
162,1972,3933.047,33524,3459.0,11596.0
162,1973,3960.709,38221,5189.0,19833.0
162,1974,3985.38,43806,14175.0,62095.0
162,1975,4007.466,33124,15644.0,51819.0
162,1976,4026.314,32410,20138.0,65268.0
162,1977,4043.361,37165,20987.0,77998.0
162,1978,4058.807,38915,20508.0,79806.0
162,1979,4072.653,40140,16692.0,67001.0
162,1980,4085.776,41879,15521.0,65000.0
162,1981,4099.855,45652,12639.0,57700.0
162,1982,4114.931,45288,16671.0,75500.0
162,1983,4128.572,42345,22860.0,96800.0
162,1984,4140.235,51033,33390.0,170400.0
162,1985,4152.637,43564,39000.0,169900.0
162,1986,4167.459,40025,39600.0,158500.0
162,1987,4187.036,42946,57980.0,249000.0
162,1988,4209.653,34006,43610.0,148300.0
162,1989,4227.074,36538,38207.0,139600.0
162,1990,4241.636,46634,47949.0,223606.0
162,1991,4261.886,46547,52914.0,246300.0
162,1992,4286.557,35295,54540.0,192500.0
162,1993,4312.136,51096,70514.0,360300.0
162,1994,4336.739,28362,68790.0,195100.0
162,1995,4359.333,47468,65770.0,312200.0
162,1996,4381.51,45258,58840.0,266300.0
162,1997,4405.333,43101,59280.0,255500.0
162,1998,4431.676,46878,68988.0,323400.0
162,1999,4462.142,44533,51580.0,229700.0
162,2000,4491.202,46025,68093.0,313400.0
162,2001,4514.017,40738,63601.0,259100.0
162,2002,4538.438,40994,63790.0,261500.0
162,2003,4565.167,46135,75756.0,349500.0
162,2004,4592.277,47668,85340.0,406800.0
162,2005,4623.689,48925,80817.0,395400.0
162,2006,4661.087,41634,85748.0,357000.0
162,2007,4709.577,43973,91215.0,401100.0
162,2008,4768.654,48653,93170.0,453300.0
162,2009,4829.199,34069,81600.0,278000.0
162,2010,4889.741,45975,72082.0,331400.0
162,2011,4953.561,38517,73890.0,284600.0
162,2012,5019.056,41011,66982.0,274700.0
162,2013,5080.668,38841,54839.0,213000.0
162,2014,5137.923,49211,79170.0,389600.0
162,2015,5190.356,57745,85757.0,495200.0
162,2016,5236.59,46339,66769.0,309400.0
162,2017,5277.392,52868,75755.0,400500.0
162,2018,5312.32,23477,58653.0,137700.0
162,2019,5348.279,57387,79983.0,459000.0
162,2020,5379.839,37875,80000.0,303000.0
221,1961,546.443,14000,1000.0,1400.0
221,1962,557.139,14000,1000.0,1400.0
221,1963,568.603,13636,1100.0,1500.0
221,1964,580.824,13636,1100.0,1500.0
221,1965,593.808,13636,1100.0,1500.0
221,1966,607.538,14167,1200.0,1700.0
221,1967,622.042,14167,1200.0,1700.0
221,1968,637.379,15417,1200.0,1850.0
221,1969,653.593,15417,1200.0,1850.0
221,1970,670.693,16667,1200.0,2000.0
221,1971,688.803,16667,1200.0,2000.0
221,1972,708.045,16667,1200.0,2000.0
221,1973,728.597,16667,1800.0,3000.0
221,1974,754.676,16667,1800.0,3000.0
221,1975,787.194,16667,1800.0,3000.0
221,1976,824.081,16667,1200.0,2000.0
221,1977,866.124,8333,600.0,500.0
221,1978,912.75,4583,600.0,275.0
221,1979,963.351,4967,302.0,150.0
221,1980,1017.462,5000,718.0,359.0
221,1981,1075.624,11887,302.0,359.0
221,1982,1138.301,37781,302.0,1141.0
221,1983,1204.626,37781,302.0,1141.0
221,1984,1273.306,37781,302.0,1141.0
221,1985,1353.289,11009,228.0,251.0
221,1986,1443.446,10989,263.0,289.0
221,1987,1533.351,11015,335.0,369.0
221,1988,1623.433,14957,468.0,700.0
221,1989,1713.838,19149,470.0,900.0
221,1990,1804.524,23800,500.0,1190.0
221,1991,1895.187,23077,520.0,1200.0
221,1992,1985.227,23148,540.0,1250.0
221,1993,2071.868,23636,550.0,1300.0
221,1994,2133.675,23661,560.0,1325.0
221,1995,2172.672,23684,570.0,1350.0
221,1996,2209.958,23793,580.0,1380.0
221,1997,2245.588,25000,500.0,1250.0
221,1998,2279.727,25667,300.0,770.0
221,1999,2312.6,30000,350.0,1050.0
221,2000,2344.253,31896,443.0,1413.0
221,2001,2374.653,31826,449.0,1429.0
221,2002,2403.659,31648,449.0,1421.0
221,2003,2431.6,32703,370.0,1210.0
221,2004,2468.855,30848,389.0,1200.0
221,2005,2515.192,31919,271.0,865.0
221,2006,2560.649,28080,276.0,775.0
221,2007,2605.7,30548,310.0,947.0
221,2008,2651.028,30571,350.0,1070.0
221,2009,2697.537,30975,605.0,1874.0
221,2010,2881.914,41264,554.0,2286.0
221,2011,3206.87,33064,643.0,2126.0
221,2012,3535.579,46512,430.0,2000.0
221,2013,3816.68,36745,298.0,1095.0
221,2014,4009.267,36631,929.0,3403.0
221,2015,4191.776,29882,845.0,2525.0
221,2016,4398.07,42842,929.0,3980.0
221,2017,4541.854,42842,929.0,3980.0
221,2018,4601.157,38525,929.0,3579.0
221,2019,4602.768,38498,939.0,3615.0
221,2020,4543.399,25332,1131.0,2865.0
165,1961,47060.915,8222,4639000.0,3814000.0
165,1962,48161.841,8178,4923000.0,4026000.0
165,1963,49325.05,8303,5022000.0,4170000.0
165,1964,50552.592,8292,5019000.0,4162000.0
165,1965,51841.626,8631,5318000.0,4590000.0
165,1966,53199.414,7597,5155000.0,3916000.0
165,1967,54629.793,8110,5344000.0,4334000.0
165,1968,56124.743,10727,5983000.0,6418000.0
165,1969,57676.805,10744,6160000.0,6618000.0
165,1970,59290.872,11710,6229000.0,7294000.0
165,1971,60878.781,10833,5977609.0,6475693.0
165,1972,62509.565,11887,5797000.0,6890851.0
165,1973,64285.624,12465,5970649.0,7442570.0
165,1974,66149.169,12480,6112691.0,7628503.0
165,1975,68126.999,13202,5812310.0,7673440.0
165,1976,70230.923,14222,6110599.0,8690713.0
165,1977,72451.105,14310,6390069.0,9143873.0
165,1978,74789.33,13156,6360000.0,8367200.0
165,1979,77407.341,14879,6687100.0,9950000.0
165,1980,80624.057,15680,6923700.0,10856500.0
165,1981,84270.202,16431,6983700.0,11474600.0
